,Unnamed: 0,id_str,Screen Name,User Name,Time,Followers,num_retweets,num_likes,date,time,weekend,hashtags,num_hashtags,mentions,num_mentions,urls,num_urls,replied_id,quoted_id,tweet_text,category,quote_text,media_type,num_hashtags_trending,polarity,subjectivity,target,reply,quote,tweet_type,num_emojis,emoji_polarity,length,party_affiliation,days_since_post,time_day,day_week
338,338,1.20761279908357e+18,pdsutter,Petra De Sutter,2019-12-19 10:45:02,6993,0,0,2019-12-19,morning,False,[],0,"[{'screen_name': 'louis_ide', 'name': 'Louis Ide', 'id': 1548804618, 'id_str': '1548804618', 'indices': [0, 10]}, {'screen_name': 'dreynders', 'name': 'didier reynders', 'id': 37281164, 'id_str': '37281164', 'indices': [11, 21]}, {'screen_name': 'terzaketv', 'name': 'Terzake', 'id': 144880437, 'id_str': '144880437', 'indices': [22, 32]}, {'screen_name': 'groen', 'name': 'Groen', 'id': 8200752, 'id_str': '8200752', 'indices': [33, 39]}]",4,,2,1.2073869229534e+18,1.20761207342705e+18,@louis_ide @dreynders @terzaketv @groen https://t.co/fdAPEkU4Qf https://t.co/mavR5HP0eZ,politiek,,photo,0,0.0,0.0,bad,True,True,quote,0,0.0,87,groen,14,10,3
339,339,1.20761207342705e+18,pdsutter,Petra De Sutter,2019-12-19 10:42:09,6993,13,47,2019-12-19,morning,False,[],0,"[{'screen_name': 'junqueras', 'name': 'Oriol Junqueras 🎗️', 'id': 31416615, 'id_str': '31416615', 'indices': [228, 238]}, {'screen_name': 'KRLS', 'name': 'Carles Puigdemont', 'id': 11611502, 'id_str': '11611502', 'indices': [241, 246]}, {'screen_name': 'toni_comin', 'name': 'Toni Comín', 'id': 984434180, 'id_str': '984434180', 'indices': [249, 260]}]",3,,1,,,Vandaag besliste het Europees Hof van Justitie dat de 3 Catalaanse MEPs immuniteit genieten en het recht hebben hun zitje op te nemen in het EP. Spanje mag hen dat niet beletten. Dit is een grote overwinning van de democratie! ⁦@junqueras⁩ ⁦@KRLS⁩ ⁦@toni_comin⁩ https://t.co/nkbYNUn6v8,politiek,,photo,0,0.33888888888888896,0.561111111111111,good,False,False,normal,0,0.0,285,groen,14,10,3
340,340,1.20739121100429e+18,pdsutter,Petra De Sutter,2019-12-18 20:04:31,6993,0,1,2019-12-18,evening,False,[],0,"[{'screen_name': 'Mercurius1604', 'name': 'Leon Noordzij', 'id': 823945760169398276, 'id_str': '823945760169398276', 'indices': [0, 14]}, {'screen_name': 'terzaketv', 'name': 'Terzake', 'id': 144880437, 'id_str': '144880437', 'indices': [15, 25]}, {'screen_name': 'wbeke', 'name': 'Wouter Beke', 'id': 515620055, 'id_str': '515620055', 'indices': [26, 32]}, {'screen_name': 'cdenv', 'name': 'CD&V', 'id': 15753618, 'id_str': '15753618', 'indices': [33, 39]}, {'screen_name': 'groen', 'name': 'Groen', 'id': 8200752, 'id_str': '8200752', 'indices': [40, 46]}]",5,,2,1.20736094272562e+18,1.18365872904208e+18,@Mercurius1604 @terzaketv @wbeke @cdenv @groen Check your facts. https://t.co/7HzHzu3PpY https://t.co/xEiJAPwtpV,politiek,,nothing,0,0.0,0.0,bad,True,True,quote,0,0.0,112,groen,15,20,2
341,341,1.2073905844172e+18,pdsutter,Petra De Sutter,2019-12-18 20:02:02,6993,0,2,2019-12-18,evening,False,"[{'text': 'SOGI', 'indices': [108, 113]}]",1,"[{'screen_name': 'TrickyMell', 'name': 'Tricky', 'id': 823922956673884161, 'id_str': '823922956673884161', 'indices': [0, 11]}, {'screen_name': 'groen', 'name': 'Groen', 'id': 8200752, 'id_str': '8200752', 'indices': [12, 18]}, {'screen_name': 'terzaketv', 'name': 'Terzake', 'id': 144880437, 'id_str': '144880437', 'indices': [19, 29]}]",3,,0,1.20738406007668e+18,,"@TrickyMell @groen @terzaketv Bij mijn weten wordt elke daad van geweld, zeker indien ook nog verzwaard obv #SOGI motivatie, vervolgd en bestraft. In elke stad van dit land, ongeacht de coalitie die aan de macht is. We leven gelukkig in een rechtstaat. Ik snap de argumentatie van uw tweet niet.",sociaal,,nothing,0,0.525,0.75,bad,True,False,reply,0,0.0,295,groen,15,20,2
342,342,1.2073869229534e+18,pdsutter,Petra De Sutter,2019-12-18 19:47:29,6993,0,3,2019-12-18,evening,False,"[{'text': 'ECJ', 'indices': [73, 77]}]",1,"[{'screen_name': 'louis_ide', 'name': 'Louis Ide', 'id': 1548804618, 'id_str': '1548804618', 'indices': [0, 10]}, {'screen_name': 'dreynders', 'name': 'didier reynders', 'id': 37281164, 'id_str': '37281164', 'indices': [11, 21]}, {'screen_name': 'terzaketv', 'name': 'Terzake', 'id': 144880437, 'id_str': '144880437', 'indices': [22, 32]}, {'screen_name': 'groen', 'name': 'Groen', 'id': 8200752, 'id_str': '8200752', 'indices': [33, 39]}]",4,,0,1.20738380160275e+18,,@louis_ide @dreynders @terzaketv @groen Zeker. Morgen trouwens uitspraak #ECJ over de drie Catalaanse collega’s. Benieuwd!,politiek,,nothing,0,0.4,0.7,bad,True,False,reply,0,0.0,122,groen,15,19,2
343,343,1.20738392566605e+18,pdsutter,Petra De Sutter,2019-12-18 19:35:34,6993,4,28,2019-12-18,evening,False,[],0,"[{'screen_name': 'EP_Belgium', 'name': 'EuroParlement', 'id': 276607602, 'id_str': '276607602', 'indices': [23, 34]}, {'screen_name': 'terzaketv', 'name': 'Terzake', 'id': 144880437, 'id_str': '144880437', 'indices': [200, 210]}, {'screen_name': 'LGBTIintergroup', 'name': 'LGBTI Intergroup', 'id': 92772674, 'id_str': '92772674', 'indices': [211, 227]}, {'screen_name': 'groen', 'name': 'Groen', 'id': 8200752, 'id_str': '8200752', 'indices': [228, 234]}]",4,,0,,,De 🌈 resolutie van het @EP_Belgium is een duidelijk signaal dat discriminatie en oproepen tot geweld niet kan. LGBTI-vrije zone zijn in strijd met de EU wetgeving. Ook Polen moet zich hier aan houden @terzaketv @LGBTIintergroup @groen,ethisch,,nothing,0,0.45,0.6,good,False,False,normal,1,0.0,234,groen,15,19,2
344,344,1.20738362283729e+18,pdsutter,Petra De Sutter,2019-12-18 19:34:22,6993,0,0,2019-12-18,evening,False,[],0,"[{'screen_name': 'TrickyMell', 'name': 'Tricky', 'id': 823922956673884161, 'id_str': '823922956673884161', 'indices': [0, 11]}, {'screen_name': 'groen', 'name': 'Groen', 'id': 8200752, 'id_str': '8200752', 'indices': [12, 18]}, {'screen_name': 'terzaketv', 'name': 'Terzake', 'id': 144880437, 'id_str': '144880437', 'indices': [19, 29]}]",3,,0,1.2073820540292e+18,,@TrickyMell @groen @terzaketv Voorbeeld?,andere,,nothing,0,0.0,0.0,bad,True,False,reply,0,0.0,40,groen,15,19,2
345,345,1.20738312415974e+18,pdsutter,Petra De Sutter,2019-12-18 19:32:23,6993,1,12,2019-12-18,evening,False,[],0,"[{'screen_name': 'dreynders', 'name': 'didier reynders', 'id': 37281164, 'id_str': '37281164', 'indices': [80, 90]}, {'screen_name': 'terzaketv', 'name': 'Terzake', 'id': 144880437, 'id_str': '144880437', 'indices': [180, 190]}, {'screen_name': 'groen', 'name': 'Groen', 'id': 8200752, 'id_str': '8200752', 'indices': [191, 197]}]",3,,0,,,De spanning tussen de EU en Polen loopt op. De vraag is of de EU en commissaris @dreynders erin zal slagen om lidstaten zoals Polen te sanctioneren omdat ze de regels niet naleven @terzaketv @groen,ethisch,,nothing,0,0.0,0.0,medium,False,False,normal,0,0.0,197,groen,15,19,2
346,346,1.20737014952065e+18,pdsutter,Petra De Sutter,2019-12-18 18:40:50,6993,2,7,2019-12-18,evening,False,"[{'text': 'kijktip', 'indices': [28, 36]}]",1,"[{'screen_name': 'terzaketv', 'name': 'Terzake', 'id': 144880437, 'id_str': '144880437', 'indices': [17, 27]}]",1,,1,,1.20732192161391e+18,Zo dadelijk LIVE @terzaketv #kijktip 😉 https://t.co/l8ryUkXVmk,ethisch,,photo,0,0.25,1.0,medium,False,True,quote,1,0.0,62,groen,15,18,2
347,347,1.20731522701818e+18,pdsutter,Petra De Sutter,2019-12-18 15:02:35,6993,5,35,2019-12-18,midday,False,[],0,"[{'screen_name': 'GAIABrussels', 'name': 'GAIA', 'id': 384763880, 'id_str': '384763880', 'indices': [258, 271]}]",1,,1,,,"...😦🚢🐑 Onlangs kapseisde een schip nabij de Roemeense kust met bijna 15.000 schapen aan boord...
Maar evengoed sterven elke dag andere dieren (🐂🐥) in andere landen met andere vervoersmiddelen (🚛✈️) door vreselijke transportcondities.👉Ik roep op tot een ban! @GAIABrussels https://t.co/gK3GuMObvE",ecologie,,video,0,-0.127083333333333,0.4,good,False,False,normal,9,0.0,295,groen,15,15,2
348,348,1.20730091414879e+18,pdsutter,Petra De Sutter,2019-12-18 14:05:43,6993,0,1,2019-12-18,midday,False,[],0,"[{'screen_name': 'BrennAndre', 'name': 'Andrè Brenn 🇪🇺🏳️\u200d🌈', 'id': 3119396101, 'id_str': '3119396101', 'indices': [0, 11]}, {'screen_name': 'GreensEFA', 'name': 'Greens/EFA in the EU Parliament 🌍', 'id': 183622298, 'id_str': '183622298', 'indices': [12, 22]}, {'screen_name': 'cavariatweet', 'name': 'çavaria', 'id': 192947494, 'id_str': '192947494', 'indices': [23, 36]}, {'screen_name': 'ILGAEurope', 'name': 'ILGA-Europe', 'id': 54222477, 'id_str': '54222477', 'indices': [37, 48]}]",4,,0,1.2072901895022e+18,,@BrennAndre @GreensEFA @cavariatweet @ILGAEurope Most roll call vote so indeed public.,ethisch,,photo,0,0.0,0.0,bad,True,False,reply,0,0.0,86,groen,15,14,2
349,349,1.20727065285354e+18,pdsutter,Petra De Sutter,2019-12-18 12:05:28,6993,74,282,2019-12-18,midday,False,[],0,"[{'screen_name': 'GreensEFA', 'name': 'Greens/EFA in the EU Parliament 🌍', 'id': 183622298, 'id_str': '183622298', 'indices': [225, 235]}, {'screen_name': 'cavariatweet', 'name': 'çavaria', 'id': 192947494, 'id_str': '192947494', 'indices': [236, 249]}, {'screen_name': 'ILGAEurope', 'name': 'ILGA-Europe', 'id': 54222477, 'id_str': '54222477', 'indices': [250, 261]}]",3,,1,,,"Our resolution on the violations of the LGBTI community, such as the LGBTI-free zones in Poland, was just adopted with a large majority! 💪🏼💚 We hereby strongly condemn the public discrimination and hate speech 👇🏼🏳️‍🌈🏳️‍🌈🏳️‍🌈 @GreensEFA @cavariatweet @ILGAEurope https://t.co/90u9NOLCOz",ethisch,,photo,0,1.0,1.0,good,False,False,normal,17,0.0,285,groen,15,12,2
350,350,1.20726109969708e+18,pdsutter,Petra De Sutter,2019-12-18 11:27:30,6993,1,18,2019-12-18,morning,False,"[{'text': 'SakharovPrize', 'indices': [12, 26]}, {'text': 'IlhamTohti', 'indices': [35, 46]}]",2,"[{'screen_name': 'GreensEFA', 'name': 'Greens/EFA in the EU Parliament 🌍', 'id': 183622298, 'id_str': '183622298', 'indices': [273, 283]}]",1,,1,,,"This year’s #SakharovPrize goes to #IlhamTohti an Uyghur professor &amp; human rights defender sentenced for life in China, a country known for show trials &amp; “re-education camps”. May we strengthen today all those citizens fighting for peace, equality and justice! ✊🏻💚 @GreensEFA https://t.co/PGARQ5fp3u",politiek,,photo,0,1.0,1.0,good,False,False,normal,3,0.0,307,groen,15,11,2
351,351,1.20725013962843e+18,pdsutter,Petra De Sutter,2019-12-18 10:43:57,6993,6,16,2019-12-18,morning,False,[],0,"[{'screen_name': 'LGBTIintergroup', 'name': 'LGBTI Intergroup', 'id': 92772674, 'id_str': '92772674', 'indices': [31, 47]}]",1,,1,,,"This was our Sakharov moment 🌈 @LGBTIintergroup with Monica Benicio, partner of Brasilian black bisexual human rights activist Marielle Franco. She was the first-ever LGBTI person to make it to the Sakharov Prize shortlist (posthumously) 🙏 https://t.co/Zp3OxvR8eC",ethisch,,photo,0,0.0,0.0,good,False,False,normal,2,0.0,263,groen,15,10,2
352,352,1.20699453730396e+18,pdsutter,Petra De Sutter,2019-12-17 17:48:17,6993,0,9,2019-12-17,midday,False,[],0,"[{'screen_name': 'EP_Belgium', 'name': 'EuroParlement', 'id': 276607602, 'id_str': '276607602', 'indices': [19, 30]}]",1,,0,,1.20698972936914e+18,Zo meteen debat in @EP_Belgium over schadelijke impact van pesticiden op bestuivers!🐝De Commissie moet dit thema bovenaan agenda zetten &amp,ecologie, werk maken van een landbouwmodel dat zowel boeren als biodiversiteit ten goede komt. 👉Akkoord?✍️Teken deze petitie: https://t.co/XNYCbGJb0D https://t.co/WglW2PkCiE,photo,0,0.025,0.9,medium,False,True,quote,1,0.0,140,groen,16,17,1
353,353,1.20695202055865e+18,pdsutter,Petra De Sutter,2019-12-17 14:59:20,6993,2,18,2019-12-17,midday,False,[],0,"[{'screen_name': 'EP_Belgium', 'name': 'EuroParlement', 'id': 276607602, 'id_str': '276607602', 'indices': [7, 18]}, {'screen_name': 'BartStaes', 'name': 'Bart Staes', 'id': 19452793, 'id_str': '19452793', 'indices': [260, 270]}]",2,,1,,1.20694141270672e+18,"In het @EP_Belgium wordt op dit moment heftig gedebatteerd voor minder corruptie, nadat de miljoenenfraude van de Tsjechische premier Babiš aan het licht kwam. 

De groenen zijn en blijven de drijvende kracht voor meer parlementaire controle in zulke zaken. 

@BartStaes https://t.co/oepDLACyM2",politiek,,nothing,0,0.1625,0.8125,good,False,True,quote,0,0.0,294,groen,16,14,1
354,354,1.20666263778804e+18,pdsutter,Petra De Sutter,2019-12-16 19:49:26,6993,0,2,2019-12-16,evening,False,[],0,"[{'screen_name': 'PH_AdvocateEU', 'name': 'Catherine C', 'id': 1073662237, 'id_str': '1073662237', 'indices': [0, 14]}, {'screen_name': 'mpceo', 'name': 'Martin Pigeon', 'id': 1262134932, 'id_str': '1262134932', 'indices': [15, 21]}, {'screen_name': 'POLITICOEurope', 'name': 'POLITICO Europe', 'id': 2969760609, 'id_str': '2969760609', 'indices': [22, 37]}, {'screen_name': 'GreensEFA', 'name': 'Greens/EFA in the EU Parliament 🌍', 'id': 183622298, 'id_str': '183622298', 'indices': [38, 48]}, {'screen_name': 'HealthandEnv', 'name': 'Health and Environment Alliance', 'id': 89134471, 'id_str': '89134471', 'indices': [49, 62]}, {'screen_name': 'EDCFree', 'name': 'EDC-Free Europe', 'id': 1265118396, 'id_str': '1265118396', 'indices': [63, 71]}]",6,,0,1.20661702135557e+18,,@PH_AdvocateEU @mpceo @POLITICOEurope @GreensEFA @HealthandEnv @EDCFree Absolutely. Next in line!,zorg,,photo,0,0.0,0.0,bad,True,False,reply,0,0.0,97,groen,17,19,0
355,355,1.20659695813727e+18,pdsutter,Petra De Sutter,2019-12-16 15:28:26,6993,16,16,2019-12-16,midday,False,"[{'text': 'EDCFree', 'indices': [192, 200]}]",1,"[{'screen_name': 'POLITICOEurope', 'name': 'POLITICO Europe', 'id': 2969760609, 'id_str': '2969760609', 'indices': [0, 15]}, {'screen_name': 'GreensEFA', 'name': 'Greens/EFA in the EU Parliament 🌍', 'id': 183622298, 'id_str': '183622298', 'indices': [232, 242]}, {'screen_name': 'HealthandEnv', 'name': 'Health and Environment Alliance', 'id': 89134471, 'id_str': '89134471', 'indices': [243, 256]}, {'screen_name': 'EDCFree', 'name': 'EDC-Free Europe', 'id': 1265118396, 'id_str': '1265118396', 'indices': [257, 265]}]",4,,2,,,@POLITICOEurope asked me and other MEPs what we would do if the European Parliament could write legislation tomorrow. My answer? Regulate endocrine-disrupting chemicals. It's high time for an #EDCFree Europe!https://t.co/IioAZEeJ3R @GreensEFA @HealthandEnv @EDCFree https://t.co/xBDJfj5owE,zorg,,photo,0,0.0,0.3,good,False,False,normal,0,0.0,289,groen,17,15,0
356,356,1.206522978089e+18,pdsutter,Petra De Sutter,2019-12-16 10:34:28,6993,26,115,2019-12-16,morning,False,[],0,[],0,,1,,1.20651952243126e+18,"Één euro investeren in preventie is vier euro uitsparen in de zorg. Indien Vlaanderen hiermee zo onverantwoordelijk omgaat, moet preventie misschien geherfederaliseerd worden. https://t.co/ZFGpG8sowc",zorg,,nothing,0,-0.7,1.0,good,False,True,quote,0,0.0,199,groen,17,10,0
357,357,1.20551785831641e+18,pdsutter,Petra De Sutter,2019-12-13 16:00:29,6993,1,7,2019-12-13,midday,False,[],0,"[{'screen_name': 'GEF_Europe', 'name': 'Green European Foundation', 'id': 278020492, 'id_str': '278020492', 'indices': [7, 18]}, {'screen_name': 'OikosDenktank', 'name': 'Oikos', 'id': 538909256, 'id_str': '538909256', 'indices': [20, 34]}]",2,,2,,1.20512068146323e+18,"Thanks @GEF_Europe, @OikosDenktank and all the speakers for the great conference yesterday! Those who missed it, can watch the video now at https://t.co/zppH1OgzGp. https://t.co/qOlH61zenU",zorg,,photo,0,0.0,0.0,medium,False,True,quote,0,0.0,188,groen,20,16,4
358,358,1.20545971257099e+18,pdsutter,Petra De Sutter,2019-12-13 12:09:26,6993,9,38,2019-12-13,midday,False,[],0,[],0,,1,,,"💚 Europa geeft het goede voorbeeld en stelde deze week een ambitieuze Green Deal voor.

👫 👨‍💼 🏭 Hiermee geven ze hoop aan de klimaatjongeren, wetenschappers én bedrijfsleiders die vragen om actie! 

😕 Nu Vlaanderen nog... https://t.co/DBtNmj3Tps",ecologie,,video,0,0.575,0.975,good,False,False,normal,7,0.0,245,groen,20,12,4
359,359,1.20512719052384e+18,pdsutter,Petra De Sutter,2019-12-12 14:08:07,6993,4,31,2019-12-12,midday,False,[],0,"[{'screen_name': 'stadleuven', 'name': 'Stad Leuven', 'id': 329021332, 'id_str': '329021332', 'indices': [8, 19]}, {'screen_name': 'Stadgent', 'name': 'Stad Gent', 'id': 38421241, 'id_str': '38421241', 'indices': [20, 29]}, {'screen_name': 'StadBrugge', 'name': 'Stad Brugge', 'id': 77171855, 'id_str': '77171855', 'indices': [33, 44]}, {'screen_name': 'EP_Belgium', 'name': 'EuroParlement', 'id': 276607602, 'id_str': '276607602', 'indices': [237, 248]}]",4,,1,,1.20505943391258e+18,"Bedankt @stadleuven @Stadgent en @StadBrugge om druk hoog te houden op Polen. We moeten blijven reageren via al onze diplomatieke en politieke kanalen deze aanzet tot haat en discriminatie tegen te gaan🌈

Volgende week stemmen we in het @EP_Belgium een resolutie hierover! https://t.co/So5xawl2Tt",ethisch,,photo,0,0.03333333333333299,0.3833333333333329,good,False,True,quote,1,0.0,296,groen,21,14,3
360,360,1.20508627423695e+18,pdsutter,Petra De Sutter,2019-12-12 11:25:31,6993,2,23,2019-12-12,morning,False,[],0,"[{'screen_name': 'Groen_Gent', 'name': 'Groen Gent', 'id': 923480376059858944, 'id_str': '923480376059858944', 'indices': [26, 37]}, {'screen_name': 'Europarl_EN', 'name': 'European Parliament', 'id': 36329597, 'id_str': '36329597', 'indices': [53, 65]}, {'screen_name': 'Stadgent', 'name': 'Stad Gent', 'id': 38421241, 'id_str': '38421241', 'indices': [111, 120]}, {'screen_name': 'OikosDenktank', 'name': 'Oikos', 'id': 538909256, 'id_str': '538909256', 'indices': [179, 193]}, {'screen_name': 'ecodenker', 'name': 'Dirk Holemans', 'id': 373384812, 'id_str': '373384812', 'indices': [194, 204]}, {'screen_name': 'groen', 'name': 'Groen', 'id': 8200752, 'id_str': '8200752', 'indices': [205, 211]}]",6,,1,,,"Thank you Tine Heyse from @Groen_Gent to come to the @Europarl_EN and inspire us with the urban food policy of @Stadgent, which was rewarded with the Global Climate Action Award! @OikosDenktank @ecodenker @groen https://t.co/HlfbURBkN4",zorg,,photo,0,0.0,0.0,good,False,False,normal,0,0.0,235,groen,21,11,3
361,361,1.20507783202153e+18,pdsutter,Petra De Sutter,2019-12-12 10:51:59,6993,0,4,2019-12-12,morning,False,[],0,"[{'screen_name': 'DeSchutterO', 'name': 'Olivier De Schutter', 'id': 550261515, 'id_str': '550261515', 'indices': [44, 56]}, {'screen_name': 'IPESfood', 'name': 'IPES-Food', 'id': 3099615172, 'id_str': '3099615172', 'indices': [62, 71]}, {'screen_name': 'OikosDenktank', 'name': 'Oikos', 'id': 538909256, 'id_str': '538909256', 'indices': [192, 206]}, {'screen_name': 'GEF_Europe', 'name': 'Green European Foundation', 'id': 278020492, 'id_str': '278020492', 'indices': [207, 218]}, {'screen_name': 'GreensEFA', 'name': 'Greens/EFA in the EU Parliament 🌍', 'id': 183622298, 'id_str': '183622298', 'indices': [219, 229]}]",5,,1,,,"At our ‘fair &amp; healthy food’ conference @DeSchutterO from @IPESfood explains why a common food policy is needed, to allow for integration across policy areas and across governance levels. @OikosDenktank @GEF_Europe @GreensEFA https://t.co/OIx5DHdZHz",zorg,,photo,0,0.6,0.9,medium,False,False,normal,0,0.0,253,groen,21,10,3
362,362,1.20505697751838e+18,pdsutter,Petra De Sutter,2019-12-12 09:29:06,6993,14,22,2019-12-12,morning,False,"[{'text': 'EUGreenDeal', 'indices': [101, 113]}, {'text': 'FarmToFork', 'indices': [118, 129]}]",2,"[{'screen_name': 'Europarl_EN', 'name': 'European Parliament', 'id': 36329597, 'id_str': '36329597', 'indices': [47, 59]}, {'screen_name': 'OikosDenktank', 'name': 'Oikos', 'id': 538909256, 'id_str': '538909256', 'indices': [230, 244]}, {'screen_name': 'GEF_Europe', 'name': 'Green European Foundation', 'id': 278020492, 'id_str': '278020492', 'indices': [245, 256]}, {'screen_name': 'GreensEFA', 'name': 'Greens/EFA in the EU Parliament 🌍', 'id': 183622298, 'id_str': '183622298', 'indices': [257, 267]}]",4,,1,,,"Conference on “fair and healthy food” today in @Europarl_EN. A very timely event in the light of the #EUGreenDeal and #FarmToFork, as the transformation of our food system will be neccesary to actieve the green and social agenda! @OikosDenktank @GEF_Europe @GreensEFA https://t.co/65Jm4nsaNa",zorg,,photo,1,0.75,0.9,good,False,False,normal,0,0.0,291,groen,21,9,3
